onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
15.8380000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
16.3400000000	n/a	n/a	Trn No Response	n/a	n/a	S105
16.3740000000	n/a	n/a	STATUS	n/a	n/a	S  7
18.4140000000	n/a	n/a	Trn Stim: yellow congru A	n/a	n/a	S111
18.8040000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
18.8180000000	n/a	n/a	FB: +1	n/a	n/a	S  8
20.8400000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
21.2980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
21.3100000000	n/a	n/a	FB: 0	n/a	n/a	S  9
23.3340000000	n/a	n/a	Trn Stim: blue incongru D	n/a	n/a	S224
23.7300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
23.7360000000	n/a	n/a	FB: 0	n/a	n/a	S  9
25.7600000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
26.1300000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
26.1460000000	n/a	n/a	FB: 0	n/a	n/a	S  9
28.1700000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
28.6700000000	n/a	n/a	Trn No Response	n/a	n/a	S105
28.6880000000	n/a	n/a	STATUS	n/a	n/a	S  7
30.7140000000	n/a	n/a	Trn Stim: blue congru D	n/a	n/a	S214
31.0420000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
31.0480000000	n/a	n/a	FB: 0	n/a	n/a	S  9
33.0720000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
33.3060000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
33.3240000000	n/a	n/a	STATUS	n/a	n/a	S  6
35.3480000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
35.8480000000	n/a	n/a	Trn No Response	n/a	n/a	S105
35.8660000000	n/a	n/a	STATUS	n/a	n/a	S  7
37.8900000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
38.1080000000	n/a	n/a	FB: 0	n/a	n/a	S  9
40.1320000000	n/a	n/a	Trn Stim: blue congru C	n/a	n/a	S213
40.4900000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
40.5000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
42.5240000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
43.0100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
43.0280000000	n/a	n/a	FB: +1	n/a	n/a	S  8
45.0500000000	n/a	n/a	Trn Stim: yellow incongru A	n/a	n/a	S121
45.4740000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
45.4860000000	n/a	n/a	FB: +1	n/a	n/a	S  8
47.5100000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
47.8500000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
47.8620000000	n/a	n/a	STATUS	n/a	n/a	S  6
49.8860000000	n/a	n/a	Trn Stim: blue incongru A	n/a	n/a	S221
50.3220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
50.3380000000	n/a	n/a	FB: +1	n/a	n/a	S  8
52.3620000000	n/a	n/a	Trn Stim: yellow incongru D	n/a	n/a	S124
52.8340000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
52.8480000000	n/a	n/a	FB: 0	n/a	n/a	S  9
54.8720000000	n/a	n/a	Trn Stim: yellow congru D	n/a	n/a	S114
55.2580000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
55.2740000000	n/a	n/a	FB: +1	n/a	n/a	S  8
57.2980000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
57.6420000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
57.6660000000	n/a	n/a	STATUS	n/a	n/a	S  6
59.6920000000	n/a	n/a	Trn Stim: yellow congru C	n/a	n/a	S113
59.9460000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
59.9580000000	n/a	n/a	FB: 0	n/a	n/a	S  9
61.9840000000	n/a	n/a	Trn Stim: yellow incongru B	n/a	n/a	S122
62.3940000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
62.4020000000	n/a	n/a	FB: 0	n/a	n/a	S  9
